"Study","Study.year","Study.month","Duration.month","Latitude","Longitude","Family","Species","Herbivore","N.species","Leaf.age","No.plants","No.leaves","Units","damage","Region"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1252,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.0624,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.0454,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1928,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.2084,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1605,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.0627,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1059,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1148,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.0833,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.0437,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.2025,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.2302,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1579,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.0629,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.0993,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1125,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1006,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.0609,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.2013,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.2406,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1446,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.081,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1209,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.0935,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.081,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.0595,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.2058,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.2696,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1339,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.0747,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1172,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1078,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.107,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.0475,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.2246,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.2885,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1449,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.0684,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1085,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1105,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1288,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.0763,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.2131,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.2941,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1407,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.0771,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1359,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1208,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1465,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1046,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.2423,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.3234,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1264,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.0885,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1242,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1207,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1315,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.0979,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.2659,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.3057,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.139,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1137,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1047,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1028,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1194,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1185,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.2725,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.3075,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1355,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.138,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1214,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.0977,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1201,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1419,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.2557,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.3037,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1395,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1418,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1087,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.0864,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1276,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1494,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.2461,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.3219,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1285,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1154,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.0967,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1904,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1726,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.0274,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.0313,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.025,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1496,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.108,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1194,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1819,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1671,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.0416,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.0309,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.0508,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1393,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.098,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1001,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.2106,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1685,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.0389,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.0171,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.0564,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.121,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.0797,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1044,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.2074,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1703,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.0396,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.0092,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.04,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.142,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.0935,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1122,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.2341,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1542,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.0581,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.039,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.051,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1292,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.0784,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1403,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.2349,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1811,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.056,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.0322,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.0754,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1534,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.0732,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1398,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.2508,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1993,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.0523,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.0499,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.0712,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1487,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.0959,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1575,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.2729,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.2106,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.0812,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.0499,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.0934,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1657,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.0766,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1818,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.2551,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.2269,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.0805,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.0636,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1196,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1527,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.0813,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1964,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.2774,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.2096,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1005,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.084,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1177,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1454,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.0736,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.2241,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.2947,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.2275,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1238,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1138,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Sapotaceae","Manilkara bidentata","all",1,"Mature",1,NA,1,0.1406,"Americas"
"10.1111/btp.12513",2014,7,1.666666667,8.948888889,-79.61,"Moraceae","Brosimum alicastrum","chewer",1,"Mature",12,5,60,0.0014,"Americas"
"10.1111/btp.12513",2014,7,1.666666667,8.948888889,-79.61,"Rubiaceae","Faramea occidentalis","chewer",1,"Mature",16,5,80,0.01,"Americas"
"10.1111/btp.12513",2014,7,1.666666667,8.948888889,-79.61,"Lecythidaceae","Gustavia superba","chewer",1,"Mature",15,5,75,0.0741,"Americas"
